id,avenue,avenue_en_desc,avenida
120376,0,1,1
3700,0,0,0
219781,0,1,1
161597,0,0,0
141379,0,1,1
288302,1,1,1
102123,0,0,0
168604,0,1,1
238190,0,0,0
103901,0,1,1
271851,0,0,0
167423,0,1,1
109729,0,1,1
181049,0,0,0
244343,0,1,1
121945,0,1,1
276645,0,1,1
55862,0,1,1
111804,0,0,0
191980,0,1,1
142247,0,1,1
45574,0,0,0
103965,0,1,1
201204,0,1,1
96884,0,0,0
200007,0,1,1
149702,0,0,0
276440,0,0,0
141262,0,1,1
205402,0,0,0
209273,0,0,0
148271,0,0,0
131306,0,1,1
43387,0,0,0
25743,0,0,0
200807,0,0,0
214150,0,0,0
252516,0,0,0
37037,0,0,0
108731,0,0,0
172726,0,0,0
50832,0,0,0
266266,0,0,0
169715,1,0,1
226771,1,0,1
255002,0,0,0
224883,0,0,0
187368,0,1,1
183514,0,0,0
122088,0,0,0
289486,0,1,1
199321,0,0,0
282143,0,0,0
30053,0,1,1
220291,0,1,1
265437,0,0,0
117372,0,0,0
70857,0,0,0
163611,0,1,1
130007,0,1,1
5426,0,1,1
240260,0,0,0
74904,0,1,1
70362,0,1,1
43753,0,0,0
134470,0,1,1
216757,0,0,0
88125,0,0,0
282211,0,1,1
86792,0,1,1
174621,0,1,1
217413,0,1,1
179288,0,0,0
261673,0,0,0
71539,0,0,0
299785,0,1,1
262502,1,0,1
217294,0,1,1
14886,0,0,0
38352,0,0,0
127109,1,0,1
33996,0,1,1
138946,0,0,0
87719,0,0,0
75042,0,0,0
194730,0,0,0
37382,0,0,0
206834,0,1,1
182288,0,0,0
107823,0,1,1
109479,0,1,1
81637,0,1,1
109103,0,1,1
203267,0,1,1
186882,0,0,0
270700,0,1,1
91620,0,0,0
163098,0,1,1
67735,0,1,1
108915,0,1,1
40958,0,0,0
292821,0,1,1
57990,0,0,0
160882,0,0,0
142505,0,1,1
87909,0,0,0
269257,0,1,1
50647,0,0,0
47879,1,0,1
89040,0,0,0
262618,0,1,1
842,0,0,0
42519,0,1,1
162318,0,1,1
117636,0,1,1
102714,0,0,0
182540,0,1,1
239923,0,0,0
146420,0,1,1
128918,0,0,0
186927,0,1,1
223214,0,1,1
82541,0,0,0
94103,0,0,0
283096,0,0,0
213470,0,0,0
230831,0,1,1
172103,0,0,0
17738,0,0,0
237277,0,1,1
273212,0,0,0
139977,0,1,1
253467,0,1,1
226314,0,1,1
261482,0,0,0
128149,0,0,0
215160,0,0,0
93752,0,1,1
152159,0,0,0
30108,0,0,0
113697,0,0,0
216707,0,0,0
205122,0,1,1
238267,0,0,0
28205,0,0,0
139205,0,1,1
42171,0,0,0
39968,0,0,0
158664,0,0,0
191049,0,1,1
27563,0,1,1
203452,0,0,0
280319,0,0,0
160842,0,1,1
41570,0,0,0
263192,1,1,1
130820,0,1,1
145814,0,0,0
108459,0,1,1
164352,0,0,0
257394,0,1,1
17254,0,0,0
278788,0,0,0
227244,0,1,1
179733,0,0,0
64961,0,0,0
168046,0,1,1
69425,0,1,1
66984,0,0,0
152344,1,0,1
239151,0,0,0
244388,0,1,1
274095,0,1,1
128901,0,0,0
240171,0,1,1
255577,1,1,1
290257,0,1,1
81294,0,0,0
148006,0,0,0
101370,0,1,1
268874,0,0,0
76900,0,0,0
143386,0,1,1
81667,0,0,0
127675,0,0,0
87226,0,0,0
141582,0,0,0
49675,0,0,0
243428,0,0,0
237688,0,0,0
137704,0,1,1
31263,0,0,0
62503,0,0,0
248348,0,0,0
43902,0,0,0
104444,0,1,1
289283,0,1,1
1568,0,1,1
258152,0,0,0
208860,0,1,1
271264,0,1,1
163445,0,1,1
63517,0,1,1
152622,0,1,1
105761,0,0,0
224390,0,0,0
157827,0,1,1
86583,0,1,1
258591,0,0,0
254123,0,0,0
266742,0,1,1
171563,0,0,0
9930,1,0,1
174063,0,1,1
296376,0,0,0
198701,0,0,0
207414,1,1,1
145889,0,0,0
127425,0,0,0
167916,0,1,1
236163,1,0,1
149902,0,0,0
202082,0,0,0
17907,0,1,1
84207,0,0,0
232114,0,0,0
210368,0,1,1
247548,0,0,0
17682,0,0,0
287932,0,0,0
288189,0,0,0
286286,1,0,1
291882,0,0,0
89455,0,1,1
244585,0,0,0
197182,0,1,1
162790,1,1,1
3732,0,1,1
114454,0,1,1
252651,0,1,1
2610,0,0,0
220915,0,0,0
159000,0,0,0
180444,0,1,1
3345,0,1,1
159469,0,0,0
118799,0,1,1
38627,0,1,1
133389,0,0,0
46898,0,1,1
94726,0,1,1
265289,0,0,0
276544,0,0,0
178903,0,0,0
150789,0,0,0
66443,0,0,0
18454,0,1,1
92325,0,0,0
114835,0,0,0
7206,0,0,0
229285,0,1,1
93615,0,0,0
42046,0,0,0
132992,0,1,1
37672,0,0,0
50331,0,0,0
55027,0,0,0
112416,0,0,0
121793,0,1,1
128800,0,0,0
295460,0,1,1
124918,0,1,1
21200,1,0,1
24084,0,0,0
8404,0,0,0
257189,1,0,1
21683,0,0,0
255763,0,1,1
106602,0,0,0
298281,0,1,1
288077,0,1,1
213019,0,0,0
59192,0,1,1
247092,0,0,0
261411,0,0,0
184798,1,0,1
177669,0,1,1
70109,0,1,1
246751,0,1,1
215647,0,1,1
200031,0,1,1
134824,0,0,0
205111,0,0,0
79821,0,0,0
299568,0,1,1
12996,0,1,1
289840,0,1,1
261526,0,0,0
141777,0,1,1
41463,0,0,0
118379,0,0,0
26998,0,1,1
76763,0,1,1
273244,0,1,1
209323,0,1,1
221304,0,0,0
231205,0,1,1
194388,0,1,1
286285,1,1,1
234854,0,1,1
277187,1,1,1
143779,0,1,1
164322,0,1,1
117629,0,0,0
13561,0,1,1
10087,0,1,1
123049,0,0,0
73626,0,0,0
110836,0,1,1
52391,0,1,1
75341,0,1,1
23388,0,1,1
146375,0,1,1
210223,0,1,1
23316,1,1,1
30584,0,1,1
144583,0,1,1
299620,0,1,1
287775,0,1,1
175845,0,1,1
244597,0,1,1
297036,0,0,0
178923,0,0,0
215079,0,0,0
235312,0,1,1
148154,0,0,0
269862,0,1,1
288006,0,0,0
37066,0,1,1
86863,1,0,1
55808,0,1,1
269110,0,1,1
231638,0,0,0
165462,1,1,1
259182,0,0,0
107166,0,0,0
216263,0,1,1
164979,0,1,1
136879,0,1,1
79401,0,0,0
52098,0,1,1
58866,0,0,0
261288,0,1,1
56012,0,1,1
15468,0,1,1
233045,0,0,0
72048,0,0,0
134192,0,1,1
98271,0,0,0
11715,0,1,1
132330,0,1,1
43449,0,0,0
290533,0,0,0
150389,0,0,0
148874,0,0,0
284851,0,0,0
37815,0,0,0
115225,0,1,1
121603,0,1,1
107639,0,1,1
157051,0,1,1
40697,0,1,1
43578,1,1,1
144652,0,0,0
268359,0,0,0
241156,0,1,1
75741,0,0,0
96010,0,0,0
203724,0,0,0
87560,0,0,0
278513,0,1,1
117452,0,1,1
196463,0,0,0
73283,1,0,1
133583,0,0,0
130987,0,0,0
151571,0,1,1
187677,0,1,1
86565,0,0,0
245742,0,0,0
268549,0,1,1
242560,0,1,1
171837,1,0,1
213834,1,1,1
57572,0,0,0
103674,0,1,1
85221,0,0,0
14969,0,1,1
3746,1,1,1
106972,0,1,1
133220,0,1,1
86173,0,0,0
92542,0,0,0
102786,0,1,1
155375,0,1,1
269645,0,0,0
185407,0,0,0
158977,0,0,0
298411,0,0,0
222451,0,1,1
203368,0,0,0
77729,0,1,1
178282,0,0,0
135514,0,0,0
126497,0,0,0
172445,0,1,1
298529,0,0,0
138464,0,1,1
5092,0,0,0
287383,0,0,0
78361,0,0,0
115329,0,0,0
39411,0,0,0
280890,0,1,1
243081,0,0,0
272734,0,1,1
15853,0,1,1
36221,0,0,0
296589,0,0,0
194113,0,0,0
68471,0,1,1
80488,0,1,1
100052,0,0,0
155599,0,1,1
135357,0,1,1
71724,0,0,0
99283,0,1,1
275931,0,1,1
194599,0,0,0
235141,1,1,1
283563,0,1,1
33114,0,0,0
194690,0,1,1
1955,0,0,0
30301,0,0,0
113149,0,0,0
139260,0,1,1
118983,0,1,1
224371,0,1,1
152709,0,1,1
77747,0,0,0
38035,0,0,0
19568,0,0,0
249001,0,0,0
263227,0,0,0
90999,0,0,0
12691,0,1,1
90113,0,1,1
259930,0,0,0
41780,0,1,1
151249,0,1,1
85790,0,0,0
249145,0,0,0
256842,0,1,1
9064,0,1,1
146119,0,1,1
267020,0,1,1
177303,0,0,0
284094,0,0,0
21125,0,0,0
23592,0,1,1
294760,0,0,0
195075,0,1,1
230177,0,0,0
266944,0,1,1
146734,0,1,1
232565,0,0,0
60304,0,1,1
212048,0,0,0
106908,0,1,1
82850,0,1,1
99568,1,0,1
183189,0,1,1
132427,0,1,1
220500,0,0,0
173955,0,0,0
220925,0,0,0
107768,0,0,0
140577,0,1,1
232827,0,0,0
64779,0,0,0
145326,0,1,1
222232,0,0,0
223013,0,1,1
261250,0,0,0
292874,0,1,1
168330,0,1,1
262367,0,1,1
122866,1,0,1
190626,0,1,1
179557,0,1,1
298413,0,0,0
279336,0,0,0
25880,0,0,0
147895,0,0,0
213181,0,1,1
223409,0,1,1
282677,0,1,1
294208,0,0,0
222843,0,1,1
13132,0,1,1
127213,0,1,1
247977,0,0,0
282459,0,1,1
240229,0,1,1
293418,0,0,0
59733,0,1,1
185603,0,0,0
109584,0,1,1
205432,0,1,1
186053,1,1,1
198147,0,0,0
293828,0,0,0
241861,0,1,1
266693,0,0,0
201857,0,0,0
72237,0,0,0
295640,0,1,1
226376,0,1,1
38145,0,0,0
181692,0,0,0
206510,1,1,1
81827,0,1,1
41686,0,1,1
67195,0,1,1
158051,0,0,0
86818,0,0,0
183341,0,0,0
78975,0,0,0
13828,1,0,1
264693,0,0,0
199586,0,1,1
247345,0,0,0
13117,0,0,0
33724,0,0,0
74619,0,0,0
73213,1,1,1
38494,0,1,1
111822,0,0,0
41958,0,1,1
108601,0,1,1
291498,0,1,1
232385,1,0,1
273301,0,1,1
227143,0,0,0
297629,0,0,0
67741,0,0,0
273292,0,1,1
152202,0,1,1
79775,0,0,0
122397,0,1,1
246980,0,1,1
91858,0,1,1
97460,0,1,1
253309,0,1,1
250042,0,1,1
109956,0,0,0
137714,0,0,0
13208,0,0,0
209722,0,0,0
65676,0,0,0
289122,0,0,0
125875,0,1,1
27467,0,0,0
253986,0,0,0
240866,0,1,1
243515,0,0,0
297201,0,0,0
197378,1,1,1
100741,0,1,1
106441,0,0,0
53897,0,0,0
6321,0,0,0
276828,0,0,0
89830,0,1,1
165393,0,1,1
252085,0,1,1
41329,0,1,1
16812,0,1,1
47666,0,0,0
276667,0,0,0
72151,0,1,1
149584,0,1,1
116156,0,0,0
29616,0,0,0
78040,1,1,1
154169,0,0,0
31883,1,0,1
143674,1,1,1
24497,0,1,1
21091,0,1,1
228248,0,0,0
258682,0,1,1
94675,0,0,0
289833,0,1,1
190752,0,0,0
102459,0,0,0
7208,0,1,1
66865,1,1,1
178771,0,1,1
176740,0,1,1
214426,0,0,0
152201,1,1,1
274627,0,0,0
27699,1,0,1
48461,0,0,0
170045,0,1,1
62227,0,0,0
241633,0,1,1
93207,0,1,1
255181,0,0,0
68603,0,0,0
249337,0,1,1
117814,0,0,0
78570,0,0,0
25885,1,0,1
115547,0,1,1
240846,0,1,1
54250,0,1,1
101157,0,1,1
191513,0,1,1
146497,0,0,0
183416,0,0,0
264815,0,0,0
23602,0,1,1
10184,0,0,0
128994,0,1,1
46561,0,1,1
274871,1,1,1
271363,0,1,1
137230,0,1,1
258767,0,1,1
204464,0,0,0
125745,0,1,1
177959,0,0,0
146600,1,1,1
299979,0,0,0
114766,0,1,1
42283,0,0,0
62012,1,1,1
206481,0,1,1
178579,0,0,0
167965,0,1,1
264719,0,0,0
261818,0,1,1
52086,0,1,1
142492,0,0,0
124465,0,1,1
286955,0,1,1
86602,0,0,0
254397,0,1,1
163364,0,0,0
152527,0,1,1
245539,0,0,0
259999,0,0,0
217075,0,1,1
277939,0,1,1
146656,1,1,1
299744,1,0,1
260723,1,1,1
112796,0,0,0
12849,1,1,1
103903,0,0,0
198595,0,1,1
296573,0,0,0
245587,0,0,0
17093,0,0,0
271436,0,0,0
77695,0,0,0
14158,0,0,0
282494,0,1,1
109967,0,0,0
182311,0,0,0
141158,1,0,1
10741,0,0,0
71311,0,0,0
281471,0,1,1
187004,0,0,0
56364,0,1,1
94586,0,0,0
1925,0,1,1
7063,0,1,1
285350,0,1,1
297353,1,1,1
281826,0,0,0
82514,0,1,1
220903,0,1,1
135398,0,0,0
226493,0,0,0
293588,0,0,0
236632,0,1,1
38697,0,1,1
25729,1,0,1
160807,0,1,1
230296,0,0,0
129488,0,0,0
224444,0,0,0
188920,0,0,0
7601,0,1,1
123343,0,0,0
274999,0,0,0
10792,0,0,0
259071,0,1,1
42183,0,1,1
19092,0,0,0
205548,0,1,1
267172,0,1,1
173483,0,0,0
32359,0,1,1
165598,0,0,0
203296,0,0,0
8763,0,0,0
978,0,0,0
185970,1,1,1
208346,0,1,1
185304,0,1,1
76099,1,1,1
7710,0,1,1
278597,0,1,1
31417,0,1,1
204119,0,1,1
82582,0,0,0
9198,0,0,0
57427,0,0,0
140143,0,1,1
19758,0,1,1
264381,0,0,0
272730,0,1,1
121160,0,0,0
98212,0,1,1
296358,0,1,1
184504,0,0,0
231041,0,0,0
216035,0,0,0
209364,0,1,1
269468,0,1,1
261123,0,1,1
282309,0,1,1
99609,0,0,0
124364,0,1,1
187784,0,0,0
169153,0,0,0
29297,0,1,1
157132,0,1,1
170452,0,1,1
288748,0,1,1
277043,0,1,1
142794,0,0,0
14195,0,1,1
275909,0,0,0
156217,0,1,1
26432,0,1,1
150549,0,1,1
278431,0,1,1
2774,0,0,0
214905,0,1,1
223944,0,0,0
64120,0,1,1
194996,0,1,1
93838,0,0,0
209073,0,1,1
185554,0,0,0
5218,0,0,0
244326,0,0,0
243107,0,1,1
265527,0,1,1
158510,0,1,1
187190,0,0,0
222121,0,1,1
126433,0,1,1
94091,0,0,0
126262,0,1,1
182599,0,0,0
66709,0,0,0
185359,0,1,1
298308,0,0,0
279347,0,0,0
81464,0,0,0
145659,0,1,1
87033,0,0,0
144486,0,0,0
74796,0,1,1
161634,0,0,0
265273,0,0,0
124707,1,1,1
280642,0,0,0
36398,0,1,1
32172,0,0,0
55800,0,0,0
275372,0,1,1
26523,0,0,0
299489,0,1,1
186260,0,1,1
84241,0,0,0
95977,0,0,0
183066,0,0,0
99703,0,1,1
53410,0,0,0
91489,0,1,1
298437,0,1,1
123464,0,0,0
232673,0,0,0
67091,0,0,0
83941,0,1,1
222817,1,1,1
229194,0,1,1
58897,0,0,0
24441,0,0,0
90839,0,1,1
128103,0,0,0
59053,1,0,1
286977,0,0,0
183332,0,0,0
210241,0,0,0
287494,0,1,1
85568,0,1,1
132199,0,1,1
56555,0,0,0
17681,0,1,1
215595,0,1,1
51146,0,0,0
159111,0,0,0
21515,0,1,1
25952,0,1,1
52032,0,1,1
295250,0,1,1
99357,1,0,1
190503,0,1,1
26769,0,0,0
6434,0,0,0
155148,0,0,0
47281,0,1,1
191410,0,1,1
123010,0,0,0
271470,1,0,1
65954,0,0,0
85556,0,0,0
94417,0,0,0
61513,0,0,0
41812,0,0,0
278728,1,1,1
45050,0,1,1
157312,0,0,0
68266,0,0,0
154410,0,0,0
218436,0,1,1
8717,0,0,0
25106,0,0,0
161547,0,1,1
9486,0,0,0
134466,0,0,0
14697,0,1,1
286140,0,1,1
51958,0,1,1
200072,0,1,1
199282,0,0,0
96827,0,0,0
197437,0,1,1
5869,1,1,1
41103,0,1,1
267285,0,0,0
232648,0,1,1
147136,0,1,1
19164,0,0,0
90428,0,1,1
253376,0,0,0
197398,1,0,1
104317,0,1,1
92994,0,1,1
170849,0,0,0
213575,0,1,1
231586,0,1,1
163446,0,1,1
65955,0,1,1
1333,1,0,1
268754,0,1,1
238519,0,0,0
81609,0,0,0
20204,0,0,0
181086,0,1,1
147825,0,0,0
191893,0,0,0
193997,0,0,0
144070,0,1,1
55465,0,1,1
60943,0,1,1
113304,0,0,0
184926,0,0,0
233526,0,1,1
188969,0,0,0
130343,1,1,1
103551,0,1,1
230064,0,0,0
69374,0,1,1
102235,0,0,0
72910,0,0,0
90237,0,0,0
48893,0,1,1
137808,1,1,1
262925,0,0,0
291253,0,0,0
198563,0,0,0
122714,0,0,0
62991,0,1,1
65455,0,1,1
18674,0,0,0
170369,0,0,0
206738,0,0,0
23735,0,0,0
291078,0,0,0
197885,0,1,1
130920,0,1,1
223179,0,0,0
232904,0,1,1
3554,0,1,1
70815,0,0,0
10660,0,1,1
938,0,0,0
246093,0,1,1
209354,0,1,1
198496,0,1,1
181819,0,1,1
259724,0,0,0
247473,0,0,0
51804,0,0,0
241521,0,1,1
264557,0,0,0
208202,0,1,1
85387,1,0,1
100760,0,0,0
267992,0,1,1
64503,0,0,0
146526,0,1,1
229976,0,1,1
241057,0,1,1
156464,0,0,0
244853,0,1,1
23338,0,1,1
219170,0,1,1
155278,0,0,0
147624,0,1,1
246712,0,1,1
73319,0,0,0
5773,0,0,0
89579,0,0,0
35744,0,0,0
95735,0,0,0
36996,0,1,1
193281,0,1,1
66049,0,1,1
254130,0,1,1
143080,0,0,0
262526,0,1,1
114866,1,1,1
134005,1,0,1
32218,0,0,0
89867,0,1,1
58705,0,1,1
35921,0,1,1
81773,0,0,0
117770,1,1,1
69921,0,1,1
290177,0,1,1
68386,0,1,1
180054,0,0,0
250573,0,1,1
112322,0,0,0
79789,0,1,1
9689,0,0,0
41345,0,1,1
206826,0,0,0
100298,0,0,0
167176,0,1,1
278216,0,1,1
252521,0,0,0
216859,0,0,0
267897,0,0,0
234613,0,0,0
150054,0,0,0
27036,0,0,0
128061,0,0,0
174167,0,0,0
119516,0,1,1
252687,1,1,1
51624,0,1,1
37722,0,0,0
114931,0,0,0
145976,0,1,1
149807,0,1,1
96957,0,0,0
186659,0,0,0
224032,0,0,0
250566,0,1,1
231504,0,0,0
82239,0,1,1
91773,0,0,0
68204,1,0,1
188945,0,1,1
86473,0,0,0
38510,0,0,0
295623,0,1,1
134612,0,1,1
14034,0,1,1
176222,0,0,0
99165,1,1,1
109867,0,0,0
59242,0,0,0
225769,0,0,0
260764,0,1,1
259529,1,0,1
185750,0,0,0
260035,0,0,0
6063,0,1,1
74109,0,1,1
234291,0,0,0
67887,1,1,1
268931,0,1,1
13810,0,0,0
138428,0,1,1
32450,0,0,0
222419,0,0,0
34530,0,1,1
259087,0,1,1
47125,0,1,1
242932,0,1,1
55260,0,0,0
276310,0,1,1
130721,0,1,1
269004,0,0,0
12999,0,1,1
113275,0,0,0
236891,0,0,0
107073,1,1,1
186817,0,0,0
41573,0,0,0
92748,1,1,1
93422,0,0,0
171042,0,1,1
229019,0,1,1
121346,0,0,0
230391,0,1,1
287731,0,0,0
197393,0,1,1
212719,0,0,0
91082,1,0,1
181425,0,0,0
198431,0,1,1
100880,0,0,0
143278,0,1,1
121957,0,1,1
80198,0,1,1
158140,0,1,1
186067,0,0,0
128089,0,1,1
145027,0,0,0
68644,0,0,0
252628,0,1,1
223494,0,1,1
16596,0,1,1
184111,0,1,1
264682,0,1,1
286179,0,1,1
248017,0,0,0
174692,0,1,1
295572,0,1,1
44246,1,0,1
285442,0,0,0
252290,0,0,0
160922,0,1,1
137685,0,1,1
234436,0,1,1
245386,0,0,0
224773,0,0,0
183827,0,1,1
289501,0,0,0
177359,0,1,1
36197,0,0,0
56143,0,1,1
83815,0,0,0
198266,1,1,1
56154,0,0,0
59609,0,1,1
23738,1,1,1
164867,0,0,0
28608,0,0,0
243532,0,0,0
96515,0,1,1
44751,0,0,0
219223,0,1,1
35772,0,1,1
79785,0,0,0
97554,0,0,0
169398,0,1,1
296301,0,0,0
190594,0,1,1
271844,0,1,1
186290,0,1,1
36898,0,1,1
73805,1,1,1
108403,0,1,1
49048,0,1,1
40541,0,1,1
33894,0,0,0
99885,0,0,0
42716,0,1,1
208718,0,0,0
64017,0,1,1
49606,0,1,1
287965,0,1,1
147569,0,0,0
5446,0,1,1
185278,0,1,1
275678,0,1,1
28849,1,1,1
232878,0,1,1
35003,0,1,1
246720,0,1,1
240493,0,1,1
87853,0,0,0
36924,0,1,1
196988,0,1,1
34768,0,0,0
53778,0,0,0
54020,0,0,0
105818,0,1,1
2692,0,0,0
267890,0,1,1
201510,0,1,1
116113,0,1,1
135015,0,1,1
59029,0,1,1
123831,0,0,0
157974,0,0,0
238342,0,0,0
291838,0,1,1
111111,0,0,0
185723,0,0,0
202286,0,1,1
191998,0,0,0
272606,0,0,0
257055,0,0,0
191618,0,1,1
97166,0,1,1
40378,0,0,0
116338,0,0,0
150891,0,0,0
281628,0,1,1
151219,0,1,1
38061,0,1,1
13863,0,0,0
277473,0,1,1
261255,0,0,0
23725,0,0,0
49036,0,0,0
277718,0,0,0
114613,0,0,0
270798,1,0,1
111143,0,1,1
206628,0,1,1
55883,0,0,0
188475,0,1,1
264403,0,1,1
11497,0,1,1
120481,0,0,0
192123,0,0,0
189999,0,1,1
15049,0,0,0
172815,0,1,1
253701,1,0,1
77046,0,1,1
196212,0,0,0
244648,0,1,1
292730,0,0,0
296183,0,1,1
59065,0,0,0
232937,0,0,0
252978,0,1,1
275081,0,1,1
78950,0,0,0
188632,0,1,1
173375,0,1,1
163782,0,1,1
222365,0,1,1
271788,1,0,1
183837,1,1,1
214392,0,0,0
260511,0,1,1
283528,0,0,0
17206,1,1,1
236435,0,0,0
23106,0,1,1
94730,0,1,1
57211,0,1,1
220743,0,0,0
64885,0,0,0
219153,0,0,0
200960,1,1,1
187597,0,0,0
68416,0,1,1
162832,0,1,1
175854,0,0,0
268145,1,1,1
145154,0,0,0
75890,0,1,1
216205,0,0,0
294231,0,0,0
6458,0,0,0
277197,0,1,1
245637,0,0,0
10290,0,0,0
70651,0,0,0
168273,1,1,1
23842,0,0,0
244934,1,1,1
106548,0,1,1
35751,0,0,0
193739,0,1,1
245431,0,0,0
293629,0,0,0
103908,0,0,0
91989,1,1,1
35949,0,0,0
166328,0,0,0
1152,0,0,0
91325,0,0,0
157171,0,0,0
153505,0,0,0
62648,0,1,1
168559,0,0,0
168493,0,1,1
73490,0,0,0
275489,0,0,0
276552,0,1,1
235735,0,1,1
202370,1,1,1
247253,0,1,1
140925,0,0,0
100134,0,0,0
95116,0,1,1
252155,0,0,0
231670,0,0,0
243044,0,0,0
147755,0,0,0
17578,0,0,0
68135,0,1,1
30368,0,1,1
49817,0,0,0
156790,0,1,1
107763,0,0,0
175348,0,1,1
23105,0,0,0
197092,0,0,0
295628,0,0,0
1168,0,0,0
143157,1,1,1
189791,0,0,0
246315,0,1,1
244606,0,1,1
222302,0,1,1
77295,1,1,1
147302,0,0,0
46021,0,1,1
172107,0,0,0
86909,0,1,1
88188,0,1,1
256322,1,0,1
114253,0,0,0
176444,0,0,0
246450,0,1,1
58849,0,0,0
208245,1,1,1
40064,0,0,0
103973,0,1,1
255957,0,0,0
246857,0,1,1
86532,0,0,0
287425,0,0,0
233751,0,0,0
51820,0,1,1
115525,0,0,0
128309,0,1,1
270904,0,0,0
111928,0,0,0
61458,0,0,0
121939,0,0,0
151729,0,0,0
66165,0,0,0
183802,0,1,1
5918,0,0,0
123193,0,0,0
217066,0,0,0
28664,0,1,1
237352,0,1,1
81959,0,1,1
178158,1,1,1
205511,0,0,0
175921,1,0,1
178623,0,0,0
173007,0,0,0
50388,0,1,1
206364,0,1,1
175590,0,1,1
296948,0,0,0
164025,0,0,0
18853,0,0,0
87889,0,0,0
89748,0,0,0
260555,0,1,1
202649,1,1,1
57434,0,1,1
226495,0,0,0
196491,0,1,1
256683,1,0,1
280288,0,0,0
282275,0,1,1
33028,1,0,1
155611,0,0,0
224335,0,0,0
283510,0,0,0
75965,0,1,1
199560,0,1,1
147951,0,0,0
35469,0,0,0
246761,0,1,1
18819,0,1,1
15363,0,0,0
278059,0,1,1
214451,0,1,1
162779,0,0,0
215376,0,0,0
190048,0,0,0
287138,0,1,1
131459,0,1,1
11996,0,0,0
29499,0,1,1
35447,0,0,0
202778,0,0,0
166089,0,1,1
100794,1,1,1
255968,0,1,1
214686,1,1,1
142102,0,1,1
210663,0,1,1
152867,0,0,0
11448,0,1,1
56724,0,1,1
120704,0,1,1
157421,0,1,1
287287,0,1,1
205677,0,1,1
237172,0,1,1
119292,0,1,1
260165,0,1,1
220298,1,1,1
9295,0,1,1
201419,0,0,0
54083,0,0,0
109761,0,0,0
226890,1,1,1
229431,0,1,1
178997,0,0,0
62950,0,1,1
70804,0,0,0
258280,0,1,1
140049,0,0,0
160684,0,0,0
244068,0,0,0
152824,0,0,0
205493,0,0,0
209134,0,1,1
74927,0,1,1
84995,0,1,1
275892,0,1,1
269124,0,0,0
143731,0,0,0
47293,0,0,0
299269,0,0,0
285966,0,0,0
2277,0,1,1
160235,0,1,1
119357,0,0,0
163042,0,0,0
248946,0,0,0
195503,0,1,1
191152,0,0,0
30554,0,1,1
194813,0,1,1
176152,0,0,0
54427,0,1,1
35071,0,1,1
69057,0,0,0
111999,0,0,0
196661,0,0,0
89206,0,0,0
65139,0,1,1
43620,0,1,1
200328,1,1,1
103927,0,1,1
127092,1,0,1
125083,0,1,1
291595,0,1,1
173004,0,1,1
35279,0,1,1
29944,0,1,1
114985,1,0,1
114406,0,0,0
66172,0,0,0
243389,0,0,0
170626,0,1,1
237279,0,0,0
182010,0,1,1
139637,0,1,1
275394,0,0,0
206339,0,0,0
34558,1,1,1
297536,0,0,0
225663,0,0,0
214655,0,0,0
81867,0,1,1
104194,0,0,0
293371,0,1,1
92511,1,0,1
209989,0,0,0
240669,0,1,1
35887,0,0,0
237730,0,1,1
264706,0,1,1
281529,1,1,1
102571,0,0,0
80550,0,0,0
57881,0,1,1
154680,0,0,0
220683,0,1,1
98268,0,1,1
236184,0,1,1
252412,0,1,1
17672,0,0,0
275596,0,0,0
186500,0,0,0
92580,0,1,1
107085,0,1,1
6713,0,0,0
296989,0,0,0
4888,0,0,0
52627,0,1,1
257344,0,0,0
170976,0,1,1
177898,0,0,0
221981,0,0,0
250764,0,0,0
118445,0,0,0
297586,0,0,0
154960,0,0,0
110391,0,0,0
180855,0,1,1
4084,0,1,1
69713,0,0,0
162626,0,0,0
46061,1,0,1
148859,0,0,0
29405,0,0,0
121013,0,1,1
246565,0,0,0
254871,0,0,0
30296,0,0,0
295755,0,1,1
26914,0,1,1
241218,0,1,1
203915,1,0,1
32734,0,0,0
240505,0,1,1
62795,0,0,0
130983,0,0,0
260506,0,0,0
279663,0,0,0
132683,0,0,0
219764,0,1,1
183527,0,1,1
234834,1,0,1
209260,1,0,1
92404,0,0,0
190490,0,0,0
55795,0,0,0
13442,0,0,0
97850,0,1,1
202749,0,1,1
163046,0,0,0
116930,0,0,0
127608,0,1,1
203337,0,0,0
57329,0,1,1
258936,0,1,1
106285,0,1,1
163423,0,1,1
76731,0,0,0
265134,0,0,0
221987,0,0,0
298738,0,1,1
26076,0,1,1
200578,0,0,0
143518,0,0,0
255299,0,0,0
118810,0,0,0
42812,0,1,1
192165,0,1,1
12833,0,0,0
10483,0,0,0
293174,0,1,1
249418,0,0,0
108572,0,0,0
4954,0,0,0
109447,1,0,1
16457,0,0,0
181483,0,0,0
229405,0,0,0
244759,0,0,0
277958,0,0,0
59302,0,0,0
60651,0,0,0
132740,0,0,0
147555,0,0,0
239665,0,0,0
48389,0,1,1
106099,0,1,1
112900,0,0,0
198690,0,1,1
190976,0,1,1
63732,1,0,1
85594,1,0,1
40867,1,0,1
233525,0,0,0
93691,0,1,1
46769,0,1,1
7441,0,1,1
201189,0,0,0
15469,0,1,1
97516,0,0,0
18606,0,1,1
99155,1,0,1
106174,0,1,1
83677,0,0,0
223663,0,1,1
290237,0,0,0
